话题id,话题,热度值,发布视频量,播放量,稿均播放量,话题创建时间,话题时间热度键值对,差分值,趋势
1.72799E+15,婚姻关系的本质,109,22,70969,3225,2022/3/22 9:32,"[('20240918', 68), ('20240919', 67)]",-1,整体下降趋势
1.62708E+15,相夫,604,25,397981,15919,2019/3/4 14:12,"[('20240915', 154), ('20240916', 259), ('20240917', 166), ('20240918', 125), ('20240919', 77)]",-77,整体下降趋势
1.69716E+15,互相敬畏,101,2,49513,24756,2021/4/16 2:21,"[('20240914', 22), ('20240915', 23), ('20240916', 42), ('20240917', 31), ('20240918', 27), ('20240919', 65)]",43,整体上升趋势
1.77469E+15,像太阳一样照耀,604,2,38540,19270,2023/8/19 19:43,"[('20240915', 154), ('20240916', 259), ('20240917', 166), ('20240918', 125), ('20240919', 77)]",-77,整体下降趋势
1.7161E+15,是老徐啊,40,17,337734,19866,2021/11/11 2:30,"[('20240913', 21), ('20240919', 40)]",19,整体上升趋势
1.63287E+15,未婚女人,40,132,2164208,16395,2019/5/7 12:01,"[('20240906', 21), ('20240907', 21), ('20240908', 52), ('20240909', 39), ('20240911', 35), ('20240912', 21), ('20240915', 21), ('20240917', 21), ('20240919', 39)]",18,整体上升趋势
1.71505E+15,情感夫妻相处之道,40,113,1711225,15143,2021/10/30 12:18,"[('20240906', 45), ('20240907', 21), ('20240908', 21), ('20240912', 21), ('20240913', 23), ('20240919', 40)]",-5,整体下降趋势
1.61024E+15,重要的事,39,992,6024919,6073,2018/8/30 15:16,"[('20240906', 48), ('20240906', 0), ('20240907', 33), ('20240907', 0), ('20240908', 0), ('20240908', 33), ('20240909', 0), ('20240909', 52), ('20240910', 30), ('20240911', 84), ('20240912', 0), ('20240912', 31), ('20240913', 22), ('20240914', 23), ('20240915', 30), ('20240916', 0), ('20240916', 23), ('20240917', 23), ('20240918', 30), ('20240918', 0), ('20240919', 22)]",-26,整体下降趋势
1.70047E+15,底层男,39,37,417558,11285,2021/5/22 14:06,"[('20240913', 21), ('20240914', 21), ('20240915', 21), ('20240919', 39)]",18,整体上升趋势
1.6187E+15,分房,430,1675,108017635,64488,2018/12/2 2:19,"[('20240906', 128), ('20240907', 0), ('20240907', 149), ('20240908', 1129), ('20240909', 182), ('20240910', 142), ('20240911', 201), ('20240912', 151), ('20240913', 122), ('20240914', 129), ('20240915', 138), ('20240916', 97), ('20240917', 0), ('20240917', 130), ('20240918', 104), ('20240919', 162)]",34,整体上升趋势
1.73443E+15,沈哥家事咨询,39,33,318124,9640,2022/6/1 11:24,"[('20240908', 45), ('20240909', 21), ('20240910', 21), ('20240911', 21), ('20240912', 21), ('20240913', 22), ('20240919', 39)]",-6,整体下降趋势
1.71695E+15,欲海慈航,39,476,1756819,3690,2021/11/20 13:36,"[('20240906', 21), ('20240907', 22), ('20240908', 45), ('20240909', 40), ('20240911', 46), ('20240912', 35), ('20240916', 65), ('20240916', 0), ('20240917', 29), ('20240919', 39)]",18,整体上升趋势
1.62626E+15,男人犯错,38,158,903759,5719,2019/2/23 11:53,"[('20240906', 21), ('20240907', 21), ('20240908', 21), ('20240909', 52), ('20240910', 21), ('20240911', 21), ('20240912', 28), ('20240913', 28), ('20240914', 21), ('20240915', 21), ('20240916', 28), ('20240917', 21), ('20240918', 21), ('20240919', 22)]",1,整体上升趋势
1.67913E+15,消费观念不一样,38,371,14665069,39528,2020/9/29 1:24,"[('20240919', 21)]",0,无明显趋势变化
7.41517E+18,夫妻一方有恶习,636,1,29595,29595,2024/9/16 9:12,"[('20240916', 38), ('20240917', 413), ('20240918', 234), ('20240919', 76)]",38,整体上升趋势
1.65876E+15,我喜欢一回家就有暖洋洋的灯光,38,293,429414,1465,2020/2/17 6:40,"[('20240919', 38)]",0,无明显趋势变化
1.64058E+15,婚外有情,68,3013,90137565,29916,2019/7/31 13:39,"[('20240906', 62), ('20240907', 91), ('20240908', 39), ('20240909', 39), ('20240910', 29), ('20240911', 69), ('20240912', 41), ('20240913', 40), ('20240914', 46), ('20240915', 21), ('20240916', 22), ('20240916', 0), ('20240917', 21), ('20240918', 21), ('20240919', 57)]",-5,整体下降趋势
1.71848E+15,法律工作者日常,117,455,13513737,29700,2021/12/7 8:38,"[('20240906', 77), ('20240907', 103), ('20240908', 79), ('20240909', 84), ('20240910', 63), ('20240911', 40), ('20240912', 78), ('20240913', 56), ('20240915', 21), ('20240916', 101), ('20240917', 68), ('20240918', 39), ('20240919', 72)]",-5,整体下降趋势
1.64434E+15,正确的沟通方式,37,50,80996,1619,2019/9/11 1:13,"[('20240919', 37)]",0,无明显趋势变化
1.76569E+15,梦恒感情,36,24,58763,2448,2023/5/12 11:20,"[('20240906', 21), ('20240907', 21), ('20240910', 28), ('20240911', 21), ('20240912', 21), ('20240914', 28), ('20240915', 28), ('20240917', 28), ('20240919', 21)]",0,无明显趋势变化
1.61569E+15,男人最大的失败,36,943,18257816,19361,2018/10/29 20:52,"[('20240909', 21), ('20240910', 21), ('20240912', 21), ('20240914', 21), ('20240915', 21), ('20240916', 35), ('20240919', 21)]",0,无明显趋势变化
1.71641E+15,明坤老师,36,154,339671,2205,2021/11/14 14:38,"[('20240907', 21), ('20240910', 54), ('20240911', 43), ('20240912', 22), ('20240913', 46), ('20240914', 39), ('20240915', 21), ('20240916', 45), ('20240917', 39), ('20240919', 21)]",0,无明显趋势变化
1.69413E+15,已婚女人的生活现状,36,83,235988,2843,2021/3/13 14:46,"[('20240907', 21), ('20240910', 28), ('20240912', 21), ('20240913', 28), ('20240917', 21), ('20240919', 28)]",7,整体上升趋势
7.35031E+18,坤学教育,36,64,185599,2899,2024/3/25 14:20,"[('20240907', 21), ('20240910', 54), ('20240911', 43), ('20240912', 22), ('20240913', 46), ('20240914', 39), ('20240915', 21), ('20240916', 45), ('20240917', 39), ('20240919', 21)]",0,无明显趋势变化
1.7174E+15,男人必须要对女人好,36,806,6495111,8058,2021/11/25 10:49,"[('20240906', 28), ('20240909', 21), ('20240911', 22), ('20240913', 28), ('20240914', 21), ('20240916', 21), ('20240919', 28)]",0,无明显趋势变化
1.72763E+15,广哥带你看清人心人性,36,10,2811584,281158,2022/3/18 10:59,"[('20240907', 35), ('20240909', 21), ('20240910', 21), ('20240912', 21), ('20240913', 21), ('20240914', 28), ('20240917', 21), ('20240919', 28)]",-7,整体下降趋势
1.68087E+15,花钱大手大脚的女人,36,14,174590,12470,2020/10/18 6:19,"[('20240909', 21), ('20240910', 21), ('20240912', 21), ('20240913', 28), ('20240916', 21), ('20240917', 21), ('20240919', 28)]",7,整体上升趋势
1.72157E+15,全家帮你求婚是种什么体验,36,0,7192667,0,2022/1/10 13:13,"[('20240906', 35), ('20240910', 35), ('20240911', 21), ('20240914', 21), ('20240916', 28), ('20240919', 28)]",-7,整体下降趋势
7.36132E+18,坤学女性智慧,36,55,161485,2936,2024/4/24 6:26,"[('20240907', 21), ('20240910', 36), ('20240911', 22), ('20240913', 28), ('20240914', 21), ('20240916', 28), ('20240917', 21), ('20240919', 21)]",0,无明显趋势变化
7.36137E+18,坤学夫妻共修,36,6,30494,5082,2024/4/24 10:11,"[('20240907', 21), ('20240910', 36), ('20240911', 22), ('20240913', 28), ('20240914', 21), ('20240916', 28), ('20240917', 21), ('20240919', 21)]",0,无明显趋势变化
1.72773E+15,创作灵感亲家之间不想结仇,36,2,2714612,1357306,2022/3/19 12:02,"[('20240907', 35), ('20240909', 21), ('20240910', 21), ('20240912', 21), ('20240913', 21), ('20240914', 28), ('20240917', 21), ('20240919', 28)]",-7,整体下降趋势
1.6728E+15,太太圈,35,701,91666059,130764,2020/7/21 4:14,"[('20240906', 0), ('20240906', 29), ('20240907', 21), ('20240910', 21), ('20240911', 28), ('20240913', 22), ('20240918', 45), ('20240919', 35)]",35,整体上升趋势
1.74459E+15,再催婚就不礼貌了,35,15,38960,2597,2022/9/21 13:17,"[('20240917', 21), ('20240919', 35)]",14,整体上升趋势
1.75176E+15,父母的纠缠,35,3,229493,76497,2022/12/9 18:49,"[('20240908', 28), ('20240915', 21), ('20240917', 28), ('20240919', 28)]",0,无明显趋势变化
1.71342E+15,大龄剩女#婚姻,35,2,124012,62006,2021/10/12 12:26,"[('20240907', 21), ('20240916', 21), ('20240919', 35)]",14,整体上升趋势
7.36072E+18,对方有过错,35,2,29692,14846,2024/4/22 16:06,"[('20240906', 21), ('20240907', 28), ('20240908', 22), ('20240910', 28), ('20240911', 28), ('20240912', 28), ('20240914', 21), ('20240917', 28), ('20240919', 28)]",7,整体上升趋势
1.76179E+15,男人要懂自己的妻子,1133,30075,318791912,10599,2023/3/30 12:00,"[('20240906', 470), ('20240907', 389), ('20240908', 424), ('20240909', 348), ('20240910', 270), ('20240911', 286), ('20240912', 265), ('20240913', 272), ('20240914', 570), ('20240915', 371), ('20240916', 280), ('20240917', 263), ('20240918', 358), ('20240919', 288)]",-182,整体下降趋势
1.64818E+15,愚孝子,35,40,612807,15320,2019/10/23 11:33,"[('20240908', 28), ('20240915', 21), ('20240917', 28), ('20240919', 28)]",0,无明显趋势变化
1.67201E+15,婚恋谋略,35,11,300638,27330,2020/7/12 12:40,"[('20240908', 28), ('20240911', 28), ('20240915', 28), ('20240916', 21), ('20240919', 28)]",0,无明显趋势变化
7.39549E+18,有些大小姑子总挑兄弟媳妇嫂子毛病,35,1,214328,214328,2024/7/25 8:53,"[('20240912', 28), ('20240916', 28), ('20240919', 28)]",0,无明显趋势变化
1.64592E+15,大龄胜女,35,37,118082,3191,2019/9/28 11:50,"[('20240913', 30), ('20240914', 24), ('20240915', 21), ('20240916', 21), ('20240917', 21), ('20240919', 21)]",-9,整体下降趋势
1.5853E+15,单身大龄女青年,35,9445,56414014,5972,2017/11/28 9:15,"[('20240908', 21), ('20240910', 21), ('20240911', 28), ('20240912', 22), ('20240912', 0), ('20240913', 35), ('20240913', 0), ('20240916', 21), ('20240917', 22), ('20240917', 0), ('20240919', 21)]",0,无明显趋势变化
1.71061E+15,青言情语,35,82,10551957,128682,2021/9/11 13:48,"[('20240906', 28), ('20240911', 21), ('20240918', 52), ('20240919', 28)]",0,无明显趋势变化
1.67822E+15,郭凯燕博士心理,158,37,6377266,172358,2020/9/18 23:51,"[('20240906', 49), ('20240907', 39), ('20240908', 68), ('20240909', 29), ('20240910', 46), ('20240911', 46), ('20240912', 46), ('20240913', 49), ('20240914', 77), ('20240915', 46), ('20240916', 46), ('20240917', 39), ('20240918', 49), ('20240919', 62)]",13,整体上升趋势
1.63475E+15,郑凡,34,38,3210064,84475,2019/5/28 4:27,"[('20240919', 23)]",0,无明显趋势变化
1.77388E+15,二婚和前任,236,1,317852,317852,2023/8/10 22:35,"[('20240906', 42), ('20240907', 86), ('20240908', 92), ('20240909', 42), ('20240910', 42), ('20240911', 21), ('20240912', 35), ('20240913', 43), ('20240914', 55), ('20240915', 42), ('20240916', 80), ('20240917', 68), ('20240918', 29), ('20240919', 75)]",33,整体上升趋势
1.72926E+15,老大嫂经典语录,405,38,23285078,612765,2022/4/5 10:25,"[('20240906', 90), ('20240907', 116), ('20240908', 81), ('20240909', 87), ('20240910', 46), ('20240911', 90), ('20240912', 59), ('20240913', 110), ('20240914', 72), ('20240915', 59), ('20240916', 87), ('20240917', 105), ('20240918', 198), ('20240919', 165)]",75,整体上升趋势
1.71919E+15,王力宏回应离婚,33,2656,212207819,79897,2021/12/15 6:54,"[('20240906', 21), ('20240907', 39), ('20240908', 21), ('20240910', 21), ('20240910', 0), ('20240911', 22), ('20240912', 21), ('20240913', 21), ('20240914', 0), ('20240914', 21), ('20240915', 21), ('20240916', 0), ('20240916', 21), ('20240917', 21), ('20240917', 0), ('20240918', 29), ('20240919', 22)]",1,整体上升趋势
1.74628E+15,臧其超情感智慧导师,269,188,7997017,42537,2022/10/10 6:49,"[('20240906', 169), ('20240907', 146), ('20240908', 164), ('20240909', 125), ('20240910', 120), ('20240911', 173), ('20240912', 153), ('20240913', 90), ('20240914', 136), ('20240915', 81), ('20240916', 160), ('20240917', 72), ('20240918', 135), ('20240919', 185)]",16,整体上升趋势
1.66197E+15,结婚嫁人,77,248,620981,2503,2020/3/23 16:53,"[('20240906', 22), ('20240907', 21), ('20240908', 21), ('20240909', 29), ('20240910', 50), ('20240911', 21), ('20240912', 21), ('20240913', 22), ('20240915', 29), ('20240917', 29), ('20240918', 28), ('20240919', 55)]",33,整体上升趋势
1.74374E+15,感情矛盾分析,89,6505,25505172,3920,2022/9/12 6:31,"[('20240906', 35), ('20240907', 69), ('20240908', 28), ('20240908', 0), ('20240909', 72), ('20240910', 62), ('20240911', 52), ('20240912', 86), ('20240913', 317), ('20240914', 39), ('20240915', 45), ('20240916', 45), ('20240918', 56), ('20240919', 88)]",53,整体上升趋势
1.75733E+15,头婚男人娶二婚女人结果很悲惨,80,5,350625,70125,2023/2/9 4:59,"[('20240906', 29), ('20240907', 23), ('20240908', 29), ('20240909', 37), ('20240910', 21), ('20240911', 29), ('20240912', 22), ('20240913', 21), ('20240914', 22), ('20240915', 22), ('20240916', 36), ('20240917', 22), ('20240918', 29), ('20240919', 56)]",27,整体上升趋势
1.72374E+15,儿子是婆媳关系的调和剂,32,46,3723058,80936,2022/2/3 10:47,"[('20240919', 28)]",0,无明显趋势变化
1.78022E+15,做自己最有力量,31,2,26363,13181,2023/10/19 22:05,"[('20240906', 30), ('20240907', 23), ('20240908', 23), ('20240909', 22), ('20240910', 36), ('20240911', 22), ('20240912', 22), ('20240913', 22), ('20240914', 22), ('20240915', 29), ('20240917', 21), ('20240919', 21)]",-9,整体下降趋势
7.41167E+18,中年再嫁,30,1,2736,2736,2024/9/6 23:21,"[('20240907', 55), ('20240908', 40), ('20240909', 23), ('20240910', 23), ('20240911', 23), ('20240912', 21), ('20240913', 28), ('20240914', 21), ('20240915', 22), ('20240919', 21)]",-34,整体下降趋势
1.70219E+15,慕子聊财商,30,19,2603243,137012,2021/6/10 15:29,"[('20240907', 21), ('20240908', 39), ('20240909', 22), ('20240911', 28), ('20240913', 39), ('20240914', 21), ('20240915', 28), ('20240916', 21), ('20240917', 39), ('20240919', 21)]",0,无明显趋势变化
1.63204E+15,跟不爱的人结婚,30,156,3360252,21540,2019/4/28 6:19,"[('20240906', 21), ('20240907', 28), ('20240908', 0), ('20240908', 22), ('20240909', 22), ('20240910', 61), ('20240911', 21), ('20240912', 28), ('20240913', 21), ('20240913', 0), ('20240914', 21), ('20240915', 21), ('20240916', 22), ('20240917', 21), ('20240918', 0), ('20240918', 29), ('20240919', 21)]",0,无明显趋势变化
1.67371E+15,家庭知识,30,773,23664177,30613,2020/7/31 4:36,"[('20240906', 0), ('20240916', 0), ('20240919', 21)]",21,整体上升趋势
1.64726E+15,婚姻挽救,30,1124,19057502,16955,2019/10/13 6:49,"[('20240908', 0), ('20240909', 0), ('20240912', 0), ('20240919', 22)]",22,整体上升趋势
1.6933E+15,婚姻长久的需求,30,58,8038866,138601,2021/3/4 10:31,"[('20240908', 28), ('20240909', 21), ('20240910', 28), ('20240911', 29), ('20240912', 22), ('20240913', 22), ('20240914', 21), ('20240916', 22), ('20240919', 28)]",0,无明显趋势变化
1.60849E+15,一个男人的心声,30,540,3055790,5658,2018/8/11 9:36,"[('20240906', 22), ('20240907', 21), ('20240908', 22), ('20240909', 21), ('20240910', 21), ('20240911', 21), ('20240912', 42), ('20240913', 42), ('20240914', 21), ('20240915', 21), ('20240919', 28)]",6,整体上升趋势
1.64086E+15,中国单身成年人口已超2亿,30,430,17917166,41667,2019/8/3 15:07,"[('20240908', 21), ('20240909', 21), ('20240915', 28), ('20240916', 21), ('20240917', 21), ('20240918', 42), ('20240919', 29)]",8,整体上升趋势
1.70932E+15,梁冬对话,30,40,157814,3945,2021/8/28 6:52,"[('20240906', 21), ('20240907', 22), ('20240908', 21), ('20240909', 21), ('20240910', 22), ('20240912', 23), ('20240913', 21), ('20240914', 21), ('20240915', 28), ('20240917', 21), ('20240919', 21)]",0,无明显趋势变化
1.6373E+15,我为什么不结婚,30,16,1289014,80563,2019/6/25 8:02,"[('20240906', 21), ('20240912', 35), ('20240914', 28), ('20240915', 21), ('20240916', 21), ('20240917', 21), ('20240919', 21)]",0,无明显趋势变化
1.72E+15,小敏家徐正暴露本性,30,191,25025596,131024,2021/12/24 4:40,"[('20240909', 21), ('20240914', 28), ('20240919', 22)]",1,整体上升趋势
1.67117E+15,老婆的初恋情人,30,1,24130,24130,2020/7/3 4:42,"[('20240909', 21), ('20240910', 21), ('20240911', 21), ('20240913', 22), ('20240914', 21), ('20240917', 22), ('20240919', 28)]",7,整体上升趋势
1.68271E+15,早离早好,30,9,733953,81550,2020/11/7 12:41,"[('20240907', 21), ('20240908', 21), ('20240909', 28), ('20240914', 21), ('20240915', 28), ('20240919', 22)]",1,整体上升趋势
1.65543E+15,男人再婚,87,23,572134,24875,2020/1/11 11:00,"[('20240906', 59), ('20240907', 39), ('20240908', 56), ('20240909', 46), ('20240910', 21), ('20240911', 40), ('20240912', 56), ('20240913', 46), ('20240914', 42), ('20240915', 21), ('20240916', 46), ('20240917', 68), ('20240918', 29), ('20240919', 46)]",-13,整体下降趋势
1.69963E+15,卢炫吉脱口系,30,2,8301901,4150950,2021/5/13 8:00,"[('20240906', 21), ('20240907', 21), ('20240908', 21), ('20240909', 21), ('20240910', 21), ('20240911', 21), ('20240915', 21), ('20240916', 21), ('20240917', 28), ('20240919', 21)]",0,无明显趋势变化
7.38059E+18,作为一个结过婚的女人你要,30,1,158513,158513,2024/6/15 5:03,"[('20240906', 22), ('20240907', 22), ('20240908', 22), ('20240909', 22), ('20240910', 21), ('20240911', 21), ('20240912', 22), ('20240913', 22), ('20240915', 28), ('20240919', 21)]",-1,整体下降趋势
1.79004E+15,@王灵国,30,1,3200013,3200013,2024/2/5 7:21,"[('20240906', 21), ('20240907', 21), ('20240908', 21), ('20240910', 21), ('20240911', 48), ('20240912', 21), ('20240914', 21), ('20240915', 21), ('20240916', 21), ('20240917', 21), ('20240919', 28)]",7,整体上升趋势
1.67518E+15,外地人嫁北京,30,75,17183229,229109,2020/8/16 11:24,"[('20240906', 22), ('20240907', 21), ('20240908', 21), ('20240909', 21), ('20240910', 22), ('20240910', 0), ('20240911', 21), ('20240913', 21), ('20240915', 21), ('20240916', 22), ('20240917', 21), ('20240919', 28)]",6,整体上升趋势
1.77274E+15,加拿大艺术,30,4,4935,1233,2023/7/29 8:58,"[('20240907', 55), ('20240908', 40), ('20240909', 23), ('20240910', 23), ('20240911', 23), ('20240912', 21), ('20240913', 28), ('20240914', 21), ('20240915', 22), ('20240919', 21)]",-34,整体下降趋势
1.765E+15,感谢支持作品的所有人,30,1075,6942714,6458,2023/5/4 21:36,"[('20240906', 28), ('20240907', 569), ('20240908', 0), ('20240908', 45), ('20240909', 64), ('20240910', 29), ('20240911', 99), ('20240911', 0), ('20240912', 0), ('20240912', 22), ('20240913', 0), ('20240913', 22), ('20240914', 21), ('20240915', 21), ('20240916', 21), ('20240917', 21), ('20240919', 28)]",0,无明显趋势变化
1.69663E+15,认同感很重要,29,94,178902,1903,2021/4/10 4:29,"[('20240907', 21), ('20240909', 28), ('20240911', 21), ('20240914', 21), ('20240915', 21), ('20240919', 28)]",7,整体上升趋势
1.70464E+15,老年人再婚问题,29,46,2404507,52271,2021/7/7 14:34,"[('20240911', 21), ('20240912', 21), ('20240915', 22), ('20240916', 28), ('20240917', 21), ('20240919', 21)]",0,无明显趋势变化
1.65083E+15,女人 ,29,407,9561683,23493,2019/11/21 16:19,"[('20240906', 35), ('20240907', 21), ('20240908', 28), ('20240909', 28), ('20240912', 28), ('20240917', 21), ('20240919', 28)]",-7,整体下降趋势
1.62337E+15,女人生完孩子,29,47,167715,3568,2019/1/22 14:13,"[('20240906', 21), ('20240907', 28), ('20240916', 28), ('20240917', 21), ('20240919', 21)]",0,无明显趋势变化
1.77826E+15,羞辱践踏伴侣的心理动机,29,2,79358,39679,2023/9/28 5:19,"[('20240911', 21), ('20240916', 28), ('20240917', 21), ('20240919', 21)]",0,无明显趋势变化
7.41614E+18,传递正能量-做人要实在，才有福报。,29,1,224,224,2024/9/18 23:56,"[('20240919', 29)]",0,无明显趋势变化
1.61222E+15,期待爱情期待你,29,53860,185357391,3441,2018/9/21 13:10,"[('20240906', 97), ('20240907', 60), ('20240908', 41), ('20240909', 40), ('20240910', 0), ('20240910', 40), ('20240911', 42), ('20240911', 0), ('20240912', 40), ('20240913', 0), ('20240913', 22), ('20240914', 39), ('20240915', 21), ('20240916', 28), ('20240918', 28), ('20240918', 0), ('20240919', 21)]",-76,整体下降趋势
1.7125E+15,婚姻生活正能量,29,603,10068705,16697,2021/10/2 10:08,"[('20240906', 22), ('20240907', 0), ('20240907', 22), ('20240908', 21), ('20240909', 22), ('20240910', 21), ('20240910', 0), ('20240911', 21), ('20240912', 23), ('20240913', 21), ('20240914', 28), ('20240916', 21), ('20240917', 21), ('20240918', 21), ('20240919', 28)]",6,整体上升趋势
1.59099E+15,父母的唠叨,29,243,10696168,44017,2018/1/30 4:30,"[('20240906', 21), ('20240907', 28), ('20240909', 21), ('20240913', 28), ('20240915', 21), ('20240917', 21), ('20240918', 21), ('20240919', 21)]",0,无明显趋势变化
1.64462E+15,婚后异性朋友,29,5,239448,47889,2019/9/14 3:11,"[('20240906', 21), ('20240909', 21), ('20240911', 21), ('20240912', 21), ('20240919', 28)]",7,整体上升趋势
7.38467E+18,扶风维诺酒店??内容纯属个人观点,29,1,64238,64238,2024/6/26 4:39,"[('20240908', 21), ('20240910', 21), ('20240912', 21), ('20240914', 21), ('20240917', 21), ('20240919', 28)]",7,整体上升趋势
1.66505E+15,补短,29,40,8714683,217867,2020/4/26 15:49,"[('20240913', 28), ('20240919', 21)]",-7,整体下降趋势
7.37924E+18,浅聊一下玫瑰的故事,29,6392,82357108,12884,2024/6/11 13:46,"[('20240906', 46), ('20240907', 0), ('20240907', 22), ('20240908', 21), ('20240909', 21), ('20240910', 0), ('20240910', 21), ('20240912', 21), ('20240913', 21), ('20240914', 21), ('20240915', 21), ('20240916', 22), ('20240917', 47), ('20240918', 22), ('20240918', 0), ('20240919', 21)]",-25,整体下降趋势
7.36094E+18,原创方言小视频,29,14,814613,58186,2024/4/23 5:51,"[('20240907', 45), ('20240908', 121), ('20240909', 21), ('20240910', 141), ('20240911', 21), ('20240912', 87), ('20240913', 21), ('20240914', 62), ('20240915', 52), ('20240916', 74), ('20240917', 56), ('20240918', 39), ('20240919', 28)]",-17,整体下降趋势
1.62274E+15,三观崩塌,29,2142,53286543,24877,2019/1/15 14:44,"[('20240907', 21), ('20240910', 21), ('20240911', 21), ('20240913', 21), ('20240914', 21), ('20240916', 21), ('20240917', 21), ('20240919', 28)]",7,整体上升趋势
1.66473E+15,两顾,29,103,4257439,41334,2020/4/23 1:40,"[('20240907', 21), ('20240907', 0), ('20240908', 22), ('20240909', 21), ('20240910', 21), ('20240910', 0), ('20240911', 21), ('20240915', 28), ('20240916', 21), ('20240917', 28), ('20240919', 28)]",7,整体上升趋势
1.68276E+15,问道三愚,29,18,186983,10387,2020/11/8 3:26,"[('20240909', 21), ('20240913', 28), ('20240915', 21), ('20240919', 21)]",0,无明显趋势变化
1.74518E+15,小乔文化,29,5,54979,10995,2022/9/28 3:15,"[('20240908', 21), ('20240909', 21), ('20240911', 21), ('20240912', 21), ('20240913', 21), ('20240915', 21), ('20240917', 21), ('20240919', 28)]",7,整体上升趋势
1.74703E+15,安徽亳州娶媳妇多少彩礼,29,3,45438,15146,2022/10/18 12:09,"[('20240907', 21), ('20240910', 21), ('20240917', 28), ('20240919', 21)]",0,无明显趋势变化
1.66662E+15,聊天直播室,29,39,226262,5801,2020/5/14 0:21,"[('20240912', 21), ('20240919', 28)]",7,整体上升趋势
1.61634E+15,婚姻且行且珍惜,29,1352,53048130,39236,2018/11/6 0:35,"[('20240906', 244), ('20240907', 281), ('20240908', 528), ('20240909', 551), ('20240910', 609), ('20240911', 209), ('20240912', 0), ('20240912', 30), ('20240913', 40), ('20240914', 23), ('20240915', 22), ('20240917', 21), ('20240919', 28)]",-216,整体下降趋势
7.38467E+18,聊一聊中年夫妻之间的事情,29,1,64238,64238,2024/6/26 4:39,"[('20240908', 21), ('20240910', 21), ('20240912', 21), ('20240914', 21), ('20240917', 21), ('20240919', 28)]",7,整体上升趋势
1.70326E+15,婚姻不易，也要考虑孩子，熬几年看看！,29,1,1262321,1262321,2021/6/22 11:00,"[('20240907', 21), ('20240910', 29), ('20240912', 21), ('20240917', 21), ('20240919', 28)]",7,整体上升趋势
1.7222E+15,金坛韩姐,29,379,7373056,19453,2022/1/17 10:44,"[('20240907', 39), ('20240908', 21), ('20240909', 22), ('20240913', 52), ('20240915', 22), ('20240919', 28)]",-11,整体下降趋势
1.69825E+15,夫妻尊重是相互的,29,35,14746558,421330,2021/4/28 1:40,"[('20240906', 28), ('20240907', 28), ('20240909', 28), ('20240910', 22), ('20240911', 21), ('20240912', 28), ('20240913', 21), ('20240915', 21), ('20240917', 21), ('20240919', 28)]",0,无明显趋势变化
1.69846E+15,涂磊异性读心术,29,130,38197339,293825,2021/4/30 10:46,"[('20240916', 21), ('20240917', 28), ('20240919', 21)]",0,无明显趋势变化
1.75019E+15,自我为,29,1,17015,17015,2022/11/22 10:00,"[('20240910', 28), ('20240913', 28), ('20240914', 21), ('20240917', 21), ('20240919', 21)]",-7,整体下降趋势
1.71712E+15,不喜欢的人时间久了会变得喜欢吗,29,5,91708,18341,2021/11/22 9:50,"[('20240908', 21), ('20240913', 21), ('20240919', 28)]",7,整体上升趋势
1.68907E+15,床头话,28,36,269354,7482,2021/1/16 19:59,"[('20240919', 28)]",0,无明显趋势变化
1.72722E+15,女性认知提升,28,1797,4684109,2606,2022/3/13 22:29,"[('20240906', 29), ('20240907', 28), ('20240908', 21), ('20240909', 28), ('20240910', 31), ('20240911', 24), ('20240912', 35), ('20240913', 21), ('20240919', 28)]",-1,整体下降趋势
1.69194E+15,夫妻摊牌,28,4,224790,56197,2021/2/17 12:02,"[('20240914', 21), ('20240919', 28)]",7,整体上升趋势
1.6159E+15,夫妻哪些事,28,84,2557991,30452,2018/11/1 3:40,"[('20240911', 28), ('20240913', 21), ('20240919', 28)]",0,无明显趋势变化
1.7285E+15,女儿择偶,28,31,6581500,212306,2022/3/28 0:46,"[('20240908', 28), ('20240910', 35), ('20240911', 21), ('20240912', 28), ('20240917', 35), ('20240919', 28)]",0,无明显趋势变化
1.64755E+15,多疑丈夫,151,41,3773947,92047,2019/10/16 11:09,"[('20240906', 55), ('20240907', 68), ('20240908', 55), ('20240909', 0), ('20240909', 62), ('20240910', 42), ('20240911', 35), ('20240912', 29), ('20240913', 55), ('20240913', 0), ('20240914', 28), ('20240915', 42), ('20240916', 35), ('20240917', 35), ('20240918', 35), ('20240919', 62)]",7,整体上升趋势
1.63256E+15,婚姻婆媳,28,706,31015871,43931,2019/5/4 1:43,"[('20240907', 39), ('20240909', 21), ('20240911', 0), ('20240911', 21), ('20240912', 21), ('20240918', 69), ('20240919', 28)]",-11,整体下降趋势
1.59691E+15,仰脸,87,10,377811,37781,2018/4/5 11:55,"[('20240907', 41), ('20240908', 22), ('20240909', 46), ('20240910', 24), ('20240911', 25), ('20240912', 22), ('20240913', 22), ('20240914', 21), ('20240915', 21), ('20240916', 23), ('20240917', 49), ('20240918', 28), ('20240919', 52)]",11,整体上升趋势
1.76097E+15,努力成为1更好的自己,28,2,10031,5015,2023/3/21 10:39,"[('20240919', 28)]",0,无明显趋势变化
1.76586E+15,晶艺福520爱在一起,28,79,5957693,75413,2023/5/14 10:28,"[('20240919', 28)]",0,无明显趋势变化
1.69883E+15,付出需要有回应,28,6,4758,793,2021/5/4 12:35,"[('20240916', 21), ('20240919', 28)]",7,整体上升趋势
